Date,Season,Home Team,Away Team,1,X,2,HG,AG,Result,HW,HL,HGF,HGA,HGDW,HGDL,HW%,HD%,AW,AL,AGF,AGA,AGDW,AGDL,AW%,AD%
07/01/18,2017,Giannina,Asteras Tripolis,2.39,3.0,3.2,0.0,0.0,D,2,0,8,5,0,0,29,71,2,2,6,4,1,0,29,71
06/01/18,2017,PAOK,Levadeiakos,1.12,8.0,19.0,5.0,0.0,H,5,0,13,1,2,0,100,0,1,4,2,6,0,0,100,0
06/01/18,2017,Panionios,Kerkyra,1.6,3.79,5.5,3.0,1.0,H,2,2,11,9,1,0,43,29,0,3,3,10,0,1,43,29
06/01/18,2017,Panetolikos,AEK,5.75,3.5,1.64,1.0,4.0,A,1,3,6,10,0,1,29,29,2,1,5,4,0,0,29,29
18/12/17,2017,Levadeiakos,Panionios,2.7,3.0,2.7,2.0,1.0,H,2,1,4,4,0,0,29,57,2,2,2,3,0,0,29,57
17/12/17,2017,Xanthi,Panathinaikos,2.37,3.1,3.1,1.0,1.0,D,1,2,3,6,0,1,14,57,0,3,2,9,0,1,14,57
17/12/17,2017,Olympiakos,Giannina,1.1,9.5,17.0,1.0,0.0,H,4,1,11,4,1,0,71,14,0,3,5,9,0,0,71,14
17/12/17,2017,Lamia,Larisa,2.29,3.0,3.29,0.0,2.0,A,2,0,7,4,0,0,29,43,1,3,5,10,0,1,29,43
17/12/17,2017,Asteras Tripolis,Panetolikos,2.0,3.1,4.0,0.0,0.0,D,4,1,9,1,1,0,57,0,1,2,6,5,1,0,57,0
16/12/17,2017,Platanias,PAOK,17.0,6.5,1.16,0.0,1.0,A,0,4,1,10,0,2,0,29,1,2,6,5,1,0,0,29
16/12/17,2017,Kerkyra,Atromitos,3.25,3.2,2.25,1.0,3.0,A,1,2,4,7,0,0,29,29,4,1,8,3,0,0,29,29
16/12/17,2017,AEK,Apollon,1.12,8.0,19.0,0.0,0.0,D,4,1,10,4,1,0,86,0,0,4,3,8,0,0,86,0
11/12/17,2017,AEK,Kerkyra,1.1,9.0,21.0,3.0,1.0,H,4,1,11,3,2,0,83,0,0,2,2,7,0,1,83,0
10/12/17,2017,PAOK,Panathinaikos,1.39,4.0,10.0,4.0,0.0,H,5,0,10,1,1,0,100,0,0,3,2,6,0,0,100,0
10/12/17,2017,Giannina,Lamia,1.75,3.29,5.25,1.0,1.0,D,2,0,8,5,0,0,33,67,1,2,4,9,0,2,33,67
10/12/17,2017,Atromitos,Levadeiakos,1.33,4.75,9.5,1.0,0.0,H,2,0,5,1,1,0,33,67,1,3,3,6,0,0,33,67
10/12/17,2017,Apollon,Asteras Tripolis,3.0,2.87,2.6,1.0,3.0,A,2,1,7,5,0,0,33,50,1,2,4,4,1,0,33,50
09/12/17,2017,Panionios,Platanias,1.5,3.79,7.5,2.0,1.0,H,1,2,10,9,1,0,33,33,1,4,3,13,0,2,33,33
09/12/17,2017,Panetolikos,Olympiakos,6.0,3.6,1.61,1.0,4.0,A,2,2,7,6,0,0,33,33,2,2,10,9,0,0,33,33
09/12/17,2017,Larisa,Xanthi,2.7,2.87,2.89,1.0,0.0,H,2,0,4,2,0,0,33,67,2,2,6,5,0,0,33,67
04/12/17,2017,Platanias,Atromitos,4.0,3.1,2.04,1.0,3.0,A,0,4,0,9,0,2,0,33,3,1,5,2,0,0,0,33
03/12/17,2017,Panathinaikos,Panionios,1.6,3.39,7.0,0.0,1.0,A,4,0,7,2,0,0,67,33,1,2,2,4,0,0,67,33
03/12/17,2017,Levadeiakos,AEK,6.0,3.25,1.66,0.0,2.0,A,2,0,5,3,0,0,33,67,2,1,4,4,0,0,33,67
03/12/17,2017,Larisa,Giannina,2.37,3.0,3.25,1.0,1.0,D,2,0,4,2,0,0,40,60,0,3,4,8,0,0,40,60
03/12/17,2017,Lamia,Panetolikos,2.45,2.89,3.29,2.0,2.0,D,2,1,5,3,0,0,33,33,1,2,5,4,1,0,33,33
02/12/17,2017,Xanthi,PAOK,5.75,3.39,1.66,0.0,3.0,A,1,1,4,4,0,0,17,67,0,2,3,5,0,0,17,67
02/12/17,2017,Olympiakos,Apollon,1.14,7.5,17.0,3.0,1.0,H,3,1,9,4,1,0,67,17,0,4,2,7,0,0,67,17
02/12/17,2017,Asteras Tripolis,Kerkyra,1.64,3.29,6.0,4.0,0.0,H,3,2,6,4,0,0,50,0,0,2,3,6,0,0,50,0
27/11/17,2017,AEK,Platanias,1.16,7.0,15.0,3.0,0.0,H,4,1,10,3,1,0,80,0,1,3,4,11,0,1,80,0
26/11/17,2017,Panionios,PAOK,4.75,3.2,1.85,2.0,2.0,D,2,2,10,7,1,0,40,20,0,2,1,3,0,0,40,20
26/11/17,2017,Panetolikos,Larisa,1.72,3.25,5.5,3.0,1.0,H,1,2,6,7,0,0,20,40,1,3,4,11,0,2,20,40
26/11/17,2017,Kerkyra,Olympiakos,12.0,5.5,1.25,1.0,3.0,A,2,1,4,4,0,0,33,33,2,2,8,8,0,0,33,33
26/11/17,2017,Asteras Tripolis,Levadeiakos,1.9,2.87,5.25,2.0,0.0,H,2,3,5,6,0,0,40,0,1,2,3,4,0,0,40,0
25/11/17,2017,Giannina,Xanthi,2.29,3.0,3.39,1.0,1.0,D,2,0,7,4,0,0,40,60,3,2,7,4,0,0,40,60
25/11/17,2017,Atromitos,Panathinaikos,2.45,2.87,3.25,1.0,1.0,D,2,0,5,1,1,0,40,60,0,3,2,6,0,0,40,60
25/11/17,2017,Apollon,Lamia,2.1,2.87,4.2,1.0,1.0,D,2,1,6,4,0,0,40,40,1,2,3,8,0,2,40,40
20/11/17,2017,PAOK,Atromitos,1.39,4.2,9.5,2.0,1.0,H,5,0,11,1,1,0,100,0,3,0,6,2,0,0,100,0
19/11/17,2017,Xanthi,Panionios,2.5,3.0,3.0,2.0,0.0,H,0,1,2,4,0,0,0,80,2,1,3,2,0,0,0,80
19/11/17,2017,Platanias,Asteras Tripolis,2.14,3.0,3.75,0.0,3.0,A,0,3,1,7,0,1,0,40,0,2,2,5,0,0,0,40
19/11/17,2017,Panathinaikos,AEK,2.2,3.2,3.39,1.0,1.0,D,4,0,6,1,0,0,80,20,2,1,3,3,0,0,80,20
05/11/17,2017,Kerkyra,Larisa,2.29,2.89,3.5,1.0,1.0,D,2,2,3,4,0,0,40,20,1,4,4,14,0,3,40,20
30/04/17,2016,Xanthi,Veria,1.18,6.5,10.0,3.0,0.0,H,3,0,7,2,1,0,50,36,0,5,1,14,0,2,50,36
30/04/17,2016,PAOK,Kerkyra,1.06,11.0,26.0,5.0,1.0,H,5,0,12,0,2,0,79,7,1,3,3,12,0,2,79,7
30/04/17,2016,Panionios,Levadeiakos,1.57,4.0,5.5,1.0,3.0,A,3,0,6,3,0,0,57,29,0,4,3,8,0,0,57,29
30/04/17,2016,Panetolikos,Olympiakos,7.5,4.5,1.4,0.0,2.0,A,3,1,7,3,0,0,50,14,1,3,3,5,0,0,50,14
30/04/17,2016,Panathinaikos,Larisa,1.22,6.0,10.0,2.0,0.0,H,5,0,12,0,2,0,79,14,0,4,0,8,0,1,79,14
30/04/17,2016,Giannina,AEK,4.75,3.4,1.75,1.0,1.0,D,1,1,4,4,0,0,36,36,3,0,8,3,0,0,36,36
30/04/17,2016,Atromitos,Platanias,1.62,3.6,6.0,4.0,1.0,H,2,2,3,4,0,0,36,14,2,2,6,6,0,0,36,14
30/04/17,2016,Asteras Tripolis,Iraklis,1.55,4.2,5.5,2.0,2.0,D,0,3,2,9,0,1,29,43,2,3,5,4,1,0,29,43
23/04/17,2016,Veria,Asteras Tripolis,9.5,4.75,1.29,4.0,3.0,H,2,3,8,4,2,0,21,36,1,2,8,9,1,1,21,36
23/04/17,2016,Platanias,PAOK,7.0,3.8,1.44,1.0,3.0,A,3,1,8,5,1,0,57,29,2,1,5,4,0,1,57,29
23/04/17,2016,Panathinaikos,Atromitos,1.36,4.75,6.5,1.0,0.0,H,4,0,11,0,2,0,77,15,2,3,3,6,0,0,77,15
23/04/17,2016,Olympiakos,Giannina,1.13,8.0,13.0,5.0,0.0,H,4,1,9,2,1,0,86,7,0,2,6,10,0,1,86,7
23/04/17,2016,Levadeiakos,AEK,3.8,3.2,1.91,0.0,2.0,A,2,1,8,6,0,0,36,36,2,0,6,3,0,0,36,36
23/04/17,2016,Larisa,Xanthi,2.25,3.1,3.1,1.0,0.0,H,2,1,6,7,0,1,36,36,0,3,2,6,0,0,36,36
23/04/17,2016,Kerkyra,Panionios,4.5,3.2,1.8,1.0,0.0,H,2,2,2,5,0,1,36,29,2,2,3,3,0,0,36,29
23/04/17,2016,Iraklis,Panetolikos,1.4,4.75,6.0,2.0,1.0,H,1,0,5,4,0,0,14,57,0,3,0,8,0,2,14,57
09/04/17,2016,PAOK,Panathinaikos,1.73,3.5,4.33,3.0,0.0,H,5,0,12,2,1,0,77,8,2,1,10,5,1,0,77,8
09/04/17,2016,Panionios,Platanias,1.55,3.6,5.75,1.0,1.0,D,4,0,7,2,0,0,62,23,2,2,5,5,0,0,62,23
09/04/17,2016,Panetolikos,Veria,1.75,3.4,5.0,1.0,0.0,H,2,2,6,4,0,0,46,15,0,5,1,19,0,3,46,15
09/04/17,2016,Levadeiakos,Olympiakos,7.5,4.2,1.4,1.0,1.0,D,2,1,8,6,0,0,38,31,2,3,4,5,0,0,38,31
09/04/17,2016,Giannina,Iraklis,3.25,3.0,2.25,1.0,2.0,A,1,1,3,3,0,0,38,38,1,4,3,6,1,1,38,38
09/04/17,2016,Atromitos,Larisa,2.1,3.1,3.75,0.0,0.0,D,2,2,4,5,0,0,38,8,0,4,1,9,0,1,38,8
09/04/17,2016,Asteras Tripolis,Xanthi,2.4,3.1,3.1,0.0,0.0,D,0,3,3,10,0,1,31,38,0,4,2,8,0,0,31,38
09/04/17,2016,AEK,Kerkyra,1.11,8.0,23.0,5.0,0.0,H,4,1,15,3,3,0,57,36,1,2,3,7,0,1,57,36
06/04/17,2016,Platanias,AEK,3.8,3.3,1.85,0.0,2.0,A,4,0,10,4,1,0,62,31,1,1,6,6,0,0,62,31
06/04/17,2016,Panathinaikos,Panionios,1.55,3.6,5.75,1.0,0.0,H,4,0,12,1,2,0,75,17,2,2,3,3,0,0,75,17
05/04/17,2016,Xanthi,Panetolikos,1.4,3.9,8.0,3.0,0.0,H,2,0,4,2,0,0,46,38,0,3,0,7,0,1,46,38
05/04/17,2016,Veria,Giannina,2.4,3.0,2.9,3.0,0.0,H,1,4,5,6,1,0,15,38,0,1,7,8,0,0,15,38
05/04/17,2016,Larisa,Asteras Tripolis,2.5,2.7,3.1,1.0,4.0,A,2,1,5,5,0,0,38,38,0,3,4,10,0,1,38,38
05/04/17,2016,Kerkyra,Olympiakos,15.0,6.0,1.17,0.0,2.0,A,2,1,3,4,0,1,38,31,1,3,2,5,0,0,38,31
05/04/17,2016,Iraklis,Levadeiakos,1.95,3.2,3.75,1.0,0.0,H,0,0,5,5,0,0,8,62,0,3,3,7,0,0,8,62
05/04/17,2016,Atromitos,PAOK,4.6,3.4,1.73,0.0,2.0,A,2,2,5,7,0,1,42,8,2,1,4,4,0,1,42,8
02/04/17,2016,PAOK,Larisa,1.18,6.5,15.0,2.0,0.0,H,5,0,13,2,2,0,75,8,0,3,2,8,0,1,75,8
02/04/17,2016,Panionios,Atromitos,1.67,3.4,6.0,2.0,1.0,H,4,0,7,1,0,0,58,25,2,2,3,5,0,0,58,25
02/04/17,2016,Panetolikos,Asteras Tripolis,2.6,2.8,3.1,1.0,1.0,D,3,2,8,5,0,0,50,8,0,4,4,11,0,1,50,8
02/04/17,2016,Kerkyra,Iraklis,2.05,3.3,3.6,0.0,3.0,A,2,0,4,2,0,0,42,33,1,4,2,6,0,1,42,33
02/04/17,2016,AEK,Panathinaikos,2.3,2.9,3.5,2.0,3.0,A,5,0,15,0,3,0,62,38,1,1,8,4,1,0,62,38
01/04/17,2016,Olympiakos,Platanias,1.22,5.75,13.0,2.0,1.0,H,4,1,9,1,1,0,85,8,2,2,5,5,0,0,85,8
01/04/17,2016,Levadeiakos,Veria,1.83,3.25,4.75,3.0,1.0,H,1,2,5,6,0,0,33,33,0,4,1,17,0,3,33,33
01/04/17,2016,Giannina,Xanthi,2.4,2.9,3.25,1.0,1.0,D,2,1,3,2,0,0,42,33,1,4,2,7,0,0,42,33
20/03/17,2016,Platanias,Iraklis,1.67,3.5,5.5,1.0,0.0,H,3,0,11,6,1,0,58,33,1,4,3,8,0,1,58,33
19/03/17,2016,Xanthi,Levadeiakos,1.57,3.5,7.0,2.0,2.0,D,3,0,5,1,0,0,50,33,0,4,1,8,0,1,50,33
19/03/17,2016,PAOK,Panionios,1.53,3.6,7.5,1.0,0.0,H,4,1,12,3,2,0,73,9,3,1,5,3,0,0,73,9
19/03/17,2016,Panathinaikos,Olympiakos,2.25,3.0,3.5,1.0,0.0,H,3,0,11,1,2,0,73,18,1,2,4,6,0,0,73,18
19/03/17,2016,Asteras Tripolis,Giannina,2.0,3.1,4.2,1.0,1.0,D,0,3,2,9,0,1,33,33,0,2,6,9,0,0,33,33
18/03/17,2016,Veria,Kerkyra,1.5,4.0,7.0,4.0,0.0,H,0,4,2,7,0,0,8,42,1,2,4,5,0,0,8,42
18/03/17,2016,Larisa,Panetolikos,2.3,3.0,3.4,1.0,0.0,H,1,1,4,5,0,0,33,42,0,3,1,10,0,2,33,42
18/03/17,2016,Atromitos,AEK,4.33,3.1,1.95,0.0,1.0,A,2,2,6,8,0,1,45,9,0,1,5,6,0,0,45,9
13/03/17,2016,Levadeiakos,Asteras Tripolis,2.6,2.9,3.0,1.0,1.0,D,1,3,5,9,0,1,36,27,0,4,4,11,0,1,36,27
12/03/17,2016,Platanias,Veria,1.33,4.5,11.0,1.0,0.0,H,3,0,13,8,1,0,55,36,0,4,2,18,0,3,55,36
12/03/17,2016,Olympiakos,Atromitos,1.2,6.5,13.0,2.0,0.0,H,4,1,9,2,1,0,83,8,2,1,4,4,0,0,83,8
12/03/17,2016,Kerkyra,Xanthi,3.1,2.9,2.5,1.0,0.0,H,1,1,3,7,0,1,36,36,2,3,6,6,1,0,36,36
12/03/17,2016,AEK,PAOK,2.38,2.9,3.3,3.0,0.0,H,4,0,12,0,2,0,58,42,3,0,5,1,0,0,58,42
11/03/17,2016,Panionios,Larisa,1.36,4.33,10.0,1.0,0.0,H,3,0,7,2,0,0,55,27,0,3,4,10,0,1,55,27
11/03/17,2016,Iraklis,Panathinaikos,7.5,3.8,1.5,1.0,1.0,D,0,0,5,5,0,0,8,58,1,2,7,4,1,0,8,58
11/03/17,2016,Giannina,Panetolikos,1.85,3.3,4.5,0.0,0.0,D,2,2,3,4,0,0,45,27,0,3,1,10,0,2,45,27
06/03/17,2016,Panionios,AEK,3.1,2.9,2.5,1.0,1.0,D,4,0,7,1,0,0,60,20,0,2,6,8,0,0,60,20
05/03/17,2016,Xanthi,Platanias,1.91,3.1,4.5,1.0,0.0,H,3,0,6,1,0,0,45,36,2,2,5,7,0,1,45,36
05/03/17,2016,PAOK,Olympiakos,2.4,3.0,3.2,2.0,0.0,H,4,1,13,3,3,0,70,10,2,1,6,4,0,0,70,10
05/03/17,2016,Atromitos,Iraklis,1.62,3.5,6.0,1.0,0.0,H,2,2,7,8,0,1,40,10,1,4,3,9,0,1,40,10
05/03/17,2016,Asteras Tripolis,Kerkyra,1.67,3.25,6.5,1.0,2.0,A,1,2,5,8,1,1,36,36,1,2,6,5,1,0,36,36
04/03/17,2016,Panetolikos,Levadeiakos,1.91,3.25,4.33,2.0,0.0,H,2,3,6,7,0,0,45,9,0,4,1,8,0,1,45,9
04/03/17,2016,Panathinaikos,Veria,1.13,7.5,23.0,5.0,0.0,H,3,0,7,1,1,0,70,20,0,3,2,13,0,2,70,20
04/03/17,2016,Larisa,Giannina,2.6,3.0,2.9,1.0,1.0,D,2,1,5,5,0,0,36,36,1,2,6,8,0,0,36,36
27/02/17,2016,Veria,Atromitos,3.3,3.1,2.3,0.0,1.0,A,1,3,4,6,0,0,9,45,1,2,3,7,0,1,9,45
26/02/17,2016,Olympiakos,Panionios,1.29,5.5,9.5,0.0,1.0,A,5,0,12,2,1,0,91,9,3,1,6,3,0,0,91,9
26/02/17,2016,Levadeiakos,Giannina,2.8,2.88,2.8,2.0,1.0,H,1,3,6,8,1,1,30,30,1,1,6,7,0,0,30,30
26/02/17,2016,Iraklis,PAOK,8.5,4.33,1.4,1.0,1.0,D,0,1,4,5,0,0,9,55,4,0,5,0,0,0,9,55
26/02/17,2016,AEK,Larisa,1.17,7.5,13.0,3.0,0.0,H,3,0,10,1,1,0,55,45,0,3,4,8,0,0,55,45
25/02/17,2016,Xanthi,Panathinaikos,3.5,3.0,2.25,1.0,0.0,H,2,1,5,3,0,0,40,40,1,1,7,3,1,0,40,40
25/02/17,2016,Platanias,Asteras Tripolis,1.95,3.1,4.33,3.0,0.0,H,3,0,11,8,0,0,50,40,0,4,5,11,0,0,50,40
25/02/17,2016,Kerkyra,Panetolikos,2.5,3.0,3.0,0.0,0.0,D,1,1,4,8,0,1,40,30,0,4,2,13,0,2,40,30
20/02/17,2016,Larisa,Levadeiakos,2.15,3.2,3.5,2.0,1.0,H,1,1,3,4,0,0,30,40,0,4,0,8,0,1,30,40
19/02/17,2016,PAOK,Veria,1.14,8.0,15.0,4.0,0.0,H,3,2,12,7,2,0,67,11,0,3,2,11,0,1,67,11
19/02/17,2016,Panionios,Iraklis,1.4,4.0,10.0,1.0,0.0,H,3,0,7,2,0,0,56,22,1,4,3,11,0,2,56,22
19/02/17,2016,Panetolikos,Platanias,2.45,2.88,3.2,1.0,2.0,A,3,2,7,5,0,0,50,10,1,3,3,9,0,2,50,10
19/02/17,2016,AEK,Olympiakos,2.75,3.0,2.75,1.0,0.0,H,3,0,13,1,2,0,50,50,3,0,8,3,0,0,50,50
18/02/17,2016,Giannina,Kerkyra,1.6,3.5,6.5,1.0,0.0,H,2,2,4,4,0,0,40,30,1,2,6,5,1,0,40,30
18/02/17,2016,Atromitos,Xanthi,2.25,2.9,3.6,2.0,1.0,H,1,3,5,8,0,1,33,11,3,2,8,6,1,0,33,11
18/02/17,2016,Asteras Tripolis,Panathinaikos,3.8,2.8,2.25,0.0,5.0,A,2,1,8,5,1,0,40,40,1,1,3,3,0,0,40,40
13/02/17,2016,Iraklis,AEK,5.5,3.5,1.67,2.0,2.0,D,0,1,3,4,0,0,10,50,0,2,5,7,0,0,10,50
12/02/17,2016,Xanthi,PAOK,4.2,3.1,2.0,0.0,0.0,D,3,1,6,3,0,0,44,33,5,0,10,0,1,0,44,33
12/02/17,2016,Platanias,Giannina,2.1,2.9,4.0,3.0,3.0,D,4,0,11,5,1,0,56,33,1,1,4,5,0,0,56,33
12/02/17,2016,Panathinaikos,Panetolikos,1.4,4.1,9.0,4.0,0.0,H,3,0,4,1,0,0,67,22,0,3,3,10,0,1,67,22
12/02/17,2016,Kerkyra,Levadeiakos,2.0,3.1,4.2,1.0,0.0,H,1,1,5,8,0,1,33,33,0,4,0,11,0,2,33,33
11/02/17,2016,Veria,Panionios,4.33,3.2,1.91,0.0,1.0,A,1,3,4,9,0,1,10,50,3,1,9,4,1,0,10,50
11/02/17,2016,Olympiakos,Larisa,1.13,8.5,17.0,2.0,0.0,H,5,0,14,2,2,0,90,10,0,2,5,7,0,0,90,10
11/02/17,2016,Asteras Tripolis,Atromitos,2.1,2.88,4.1,0.0,1.0,A,2,0,8,4,1,0,44,44,1,2,4,8,0,1,44,44
06/02/17,2016,Levadeiakos,Platanias,2.38,2.9,3.3,1.0,2.0,A,1,2,6,7,1,1,33,33,0,3,2,9,0,2,33,33
05/02/17,2016,PAOK,Asteras Tripolis,1.33,4.5,11.0,3.0,2.0,H,3,2,10,5,2,0,62,12,1,3,5,9,0,0,62,12
05/02/17,2016,Panionios,Xanthi,2.0,2.9,4.33,2.0,0.0,H,3,0,6,2,0,0,50,25,3,1,9,5,1,0,50,25
05/02/17,2016,Olympiakos,Iraklis,1.08,10.0,23.0,3.0,0.0,H,4,0,11,2,1,0,89,11,1,4,3,10,0,1,89,11
05/02/17,2016,AEK,Veria,1.17,6.5,19.0,6.0,0.0,H,3,0,10,1,2,0,44,56,0,3,2,7,0,0,44,56
04/02/17,2016,Panetolikos,Atromitos,2.55,2.8,3.1,2.0,0.0,H,2,3,7,8,0,0,44,11,2,1,8,9,0,1,44,11
04/02/17,2016,Larisa,Kerkyra,2.0,3.1,4.1,1.0,1.0,D,1,2,3,5,0,0,33,33,1,3,5,5,1,0,33,33
04/02/17,2016,Giannina,Panathinaikos,3.8,3.1,2.05,1.0,1.0,D,2,2,3,3,0,0,44,22,1,1,3,3,0,0,44,22
01/02/17,2016,Larisa,PAOK,6.5,3.5,1.53,0.0,2.0,A,2,1,5,3,0,0,38,38,4,1,8,1,1,0,38,38
01/02/17,2016,Iraklis,Kerkyra,2.4,2.8,3.1,0.0,0.0,D,1,1,5,5,0,0,11,44,1,3,5,5,1,0,11,44
29/01/17,2016,Veria,Olympiakos,15.0,6.5,1.18,1.0,2.0,A,1,2,4,8,0,1,11,56,3,0,7,2,0,0,11,56
29/01/17,2016,Platanias,Kerkyra,1.75,3.3,4.5,2.0,1.0,H,3,0,10,5,1,0,50,38,1,2,4,3,1,0,50,38
29/01/17,2016,Panetolikos,PAOK,6.0,3.4,1.57,0.0,1.0,A,3,2,9,8,0,0,50,12,3,2,7,2,1,0,50,12
29/01/17,2016,Panathinaikos,Levadeiakos,1.18,6.0,12.0,0.0,0.0,D,4,0,6,1,0,0,75,12,0,5,0,15,0,3,75,12
29/01/17,2016,Atromitos,Giannina,2.05,3.0,3.6,1.0,1.0,D,1,4,4,8,0,1,38,0,1,2,4,6,0,0,38,0
28/01/17,2016,Xanthi,AEK,3.25,2.88,2.3,0.0,0.0,D,4,1,9,4,0,0,50,25,0,3,5,8,0,0,50,25
28/01/17,2016,Iraklis,Larisa,2.45,3.0,3.1,1.0,1.0,D,1,1,5,5,0,0,12,38,0,3,5,8,0,0,12,38
28/01/17,2016,Asteras Tripolis,Panionios,2.25,3.2,3.3,1.0,1.0,D,2,0,8,4,1,0,50,38,3,1,9,4,1,0,50,38
25/01/17,2016,Veria,Iraklis,2.45,3.0,3.1,0.0,2.0,A,1,1,4,6,0,1,12,62,0,5,1,11,0,1,12,62
23/01/17,2016,Giannina,PAOK,5.0,3.5,1.73,0.0,1.0,A,2,2,4,4,0,0,50,25,2,3,7,4,1,0,50,25
22/01/17,2016,Levadeiakos,Atromitos,3.0,3.0,2.5,1.0,1.0,D,2,2,7,7,1,1,38,25,2,1,9,10,0,1,38,25
22/01/17,2016,Larisa,Platanias,2.9,2.9,2.65,0.0,0.0,D,2,2,6,5,0,0,43,29,0,3,2,9,0,2,43,29
22/01/17,2016,Kerkyra,Panathinaikos,6.0,3.8,1.57,1.0,1.0,D,2,1,6,7,0,1,38,25,1,2,2,5,0,1,38,25
22/01/17,2016,AEK,Asteras Tripolis,1.62,3.8,5.5,2.0,0.0,H,2,0,10,3,2,0,38,62,1,3,5,9,0,0,38,62
21/01/17,2016,Panionios,Panetolikos,1.62,3.6,6.0,2.0,0.0,H,2,1,4,4,0,0,43,29,0,3,4,10,0,1,43,29
21/01/17,2016,Olympiakos,Xanthi,1.2,6.0,15.0,2.0,0.0,H,4,0,12,2,2,0,88,12,4,0,10,3,1,0,88,12
21/01/17,2016,Iraklis,Veria,2.25,3.1,3.4,1.0,1.0,D,1,2,5,6,0,0,14,29,0,4,1,7,0,0,14,29
19/01/17,2016,PAOK,Levadeiakos,1.13,7.0,17.0,3.0,0.0,H,3,2,8,5,1,0,57,14,0,4,0,12,0,2,57,14
19/01/17,2016,Panathinaikos,Platanias,1.36,4.5,9.0,2.0,1.0,H,3,1,5,2,0,0,71,14,0,3,1,9,0,2,71,14
18/01/17,2016,Xanthi,Iraklis,1.4,4.0,7.5,3.0,1.0,H,3,1,6,3,0,0,43,29,0,4,0,8,0,1,43,29
18/01/17,2016,Veria,Larisa,2.5,2.75,3.1,1.0,1.0,D,1,1,4,6,0,1,14,57,0,4,4,11,0,1,14,57
18/01/17,2016,Panetolikos,AEK,3.7,3.1,2.0,3.0,2.0,H,2,3,7,8,0,0,43,14,1,2,5,6,0,0,43,14
18/01/17,2016,Giannina,Panionios,2.38,2.88,3.1,1.0,0.0,H,2,2,7,4,1,0,43,29,3,1,9,5,1,0,43,29
18/01/17,2016,Atromitos,Kerkyra,1.5,3.8,6.0,1.0,4.0,A,2,3,4,4,0,0,43,0,0,3,0,6,0,1,43,0
18/01/17,2016,Asteras Tripolis,Olympiakos,4.75,3.6,1.75,0.0,0.0,D,3,0,9,4,1,0,57,29,4,0,9,2,0,0,57,29
15/01/17,2016,Xanthi,Giannina,1.85,3.3,4.5,2.0,0.0,H,2,1,4,3,0,0,33,33,2,1,6,5,0,0,33,33
15/01/17,2016,Panathinaikos,AEK,1.8,3.3,4.75,0.0,0.0,D,4,1,8,3,0,0,83,0,1,3,5,9,0,1,83,0
15/01/17,2016,Atromitos,Panionios,2.2,3.2,3.4,1.0,2.0,A,3,2,4,2,0,0,50,0,2,1,7,4,1,0,50,0
15/01/17,2016,Asteras Tripolis,Panetolikos,1.75,3.4,5.0,4.0,1.0,H,3,0,7,3,0,0,50,33,0,2,3,6,0,0,50,33
14/01/17,2016,Veria,Levadeiakos,2.5,3.0,3.0,2.0,0.0,H,0,1,2,6,0,1,0,67,0,4,0,11,0,2,0,67
14/01/17,2016,Platanias,Olympiakos,6.0,3.8,1.57,2.0,2.0,D,3,1,8,4,1,0,57,29,4,1,7,1,0,0,57,29
09/01/17,2016,Panathinaikos,Kerkyra,1.14,7.0,19.0,1.0,0.0,H,4,1,11,3,1,0,80,0,0,3,1,7,0,1,80,0
08/01/17,2016,Xanthi,Olympiakos,5.75,3.75,1.6,0.0,2.0,A,2,1,4,3,0,0,40,40,4,1,7,2,0,0,40,40
08/01/17,2016,Platanias,Larisa,1.67,3.5,5.5,3.0,2.0,H,2,1,5,2,1,0,50,33,0,3,3,9,0,1,50,33
08/01/17,2016,PAOK,Giannina,1.25,5.25,13.0,0.0,1.0,A,3,1,8,4,1,0,67,17,2,1,6,5,0,0,67,17
08/01/17,2016,Panetolikos,Panionios,2.5,3.1,2.9,0.0,2.0,A,3,2,11,6,1,0,50,17,2,1,7,5,1,0,50,17
07/01/17,2016,Atromitos,Levadeiakos,1.5,3.9,7.0,2.0,0.0,H,2,3,2,4,0,0,40,0,0,4,2,12,0,2,40,0
07/01/17,2016,Asteras Tripolis,AEK,3.4,3.25,2.15,3.0,2.0,H,2,1,5,3,0,0,40,40,2,2,5,6,0,1,40,40
05/01/17,2016,Platanias,Panathinaikos,5.0,3.3,1.7,1.0,0.0,H,2,1,7,4,1,0,40,40,1,1,3,5,0,1,40,40
05/01/17,2016,Panionios,Giannina,1.95,3.2,3.75,1.0,1.0,D,2,2,4,5,0,0,50,17,2,2,5,8,0,1,50,17
04/01/17,2016,Olympiakos,Asteras Tripolis,1.17,7.0,15.0,2.0,1.0,H,4,0,12,2,2,0,86,14,1,3,5,10,0,0,86,14
04/01/17,2016,Larisa,Veria,1.73,3.3,4.33,2.0,1.0,H,2,2,5,4,0,0,33,33,1,3,2,6,0,0,33,33
04/01/17,2016,Kerkyra,Atromitos,2.6,3.0,2.65,1.0,1.0,D,2,2,5,7,0,1,43,14,3,1,10,10,0,1,43,14
04/01/17,2016,AEK,Panetolikos,1.33,4.75,7.5,0.0,0.0,D,2,0,10,3,2,0,43,57,1,2,5,6,0,0,43,57
03/01/17,2016,Levadeiakos,PAOK,9.5,4.0,1.4,0.0,1.0,A,2,1,8,7,1,1,43,29,1,3,6,4,1,0,43,29
